wkt;id;name
"POINT (350805.875 6174818.500)";1;REGULAR
"POINT (350805.875 6174868.500)";1;REGULAR
"POINT (350805.875 6174918.500)";1;REGULAR
"POINT (350805.875 6174968.500)";1;REGULAR
"POINT (350805.875 6175018.500)";1;REGULAR
"POINT (350805.875 6175068.500)";1;REGULAR
"POINT (350805.875 6175118.500)";1;REGULAR
"POINT (350805.875 6175168.500)";1;REGULAR
"POINT (350805.875 6175218.500)";1;REGULAR
"POINT (350805.875 6175268.500)";1;REGULAR
"POINT (350805.875 6175318.500)";1;REGULAR
"POINT (350805.875 6175368.500)";1;REGULAR
"POINT (350805.875 6175418.500)";1;REGULAR
"POINT (350805.875 6175468.500)";1;REGULAR
"POINT (350805.875 6175518.500)";1;REGULAR
"POINT (350805.875 6175568.500)";1;REGULAR
"POINT (350805.875 6175618.500)";1;REGULAR
"POINT (350805.875 6175668.500)";1;REGULAR
"POINT (350805.875 6175718.500)";1;REGULAR
"POINT (350805.875 6175768.500)";1;REGULAR
"POINT (350805.875 6175818.500)";1;REGULAR
"POINT (350805.875 6175868.500)";1;REGULAR
"POINT (350805.875 6175918.500)";1;REGULAR
"POINT (350805.875 6175968.500)";1;REGULAR
"POINT (350805.875 6176018.500)";1;REGULAR
"POINT (350805.875 6176068.500)";1;REGULAR
"POINT (350805.875 6176118.500)";1;REGULAR
"POINT (350805.875 6176168.500)";1;REGULAR
"POINT (350805.875 6176218.500)";1;REGULAR
"POINT (350805.875 6176268.500)";1;REGULAR
"POINT (350805.875 6176318.500)";1;REGULAR
"POINT (350805.875 6176368.500)";1;REGULAR
"POINT (350805.875 6176418.500)";1;REGULAR
"POINT (350805.875 6176468.500)";1;REGULAR
"POINT (350805.875 6176518.500)";1;REGULAR
"POINT (350805.875 6176568.500)";1;REGULAR
"POINT (350805.875 6176618.500)";1;REGULAR
"POINT (350805.875 6176668.500)";1;REGULAR
"POINT (350805.875 6176718.500)";1;REGULAR
"POINT (350805.875 6176768.500)";1;REGULAR
"POINT (350855.875 6174518.500)";1;REGULAR
"POINT (350855.875 6174568.500)";1;REGULAR
"POINT (350855.875 6174618.500)";1;REGULAR
"POINT (350855.875 6174668.500)";1;REGULAR
"POINT (350855.875 6174718.500)";1;REGULAR
"POINT (350855.875 6174768.500)";1;REGULAR
"POINT (350855.875 6174818.500)";1;REGULAR
"POINT (350855.875 6174868.500)";1;REGULAR
"POINT (350855.875 6174918.500)";1;REGULAR
"POINT (350855.875 6174968.500)";1;REGULAR
"POINT (350855.875 6175018.500)";1;REGULAR
"POINT (350855.875 6175068.500)";1;REGULAR
"POINT (350855.875 6175118.500)";1;REGULAR
"POINT (350855.875 6175168.500)";1;REGULAR
"POINT (350855.875 6175218.500)";1;REGULAR
"POINT (350855.875 6175268.500)";1;REGULAR
"POINT (350855.875 6175318.500)";1;REGULAR
"POINT (350855.875 6175368.500)";1;REGULAR
"POINT (350855.875 6175418.500)";1;REGULAR
"POINT (350855.875 6175468.500)";1;REGULAR
"POINT (350855.875 6175518.500)";1;REGULAR
"POINT (350855.875 6175568.500)";1;REGULAR
"POINT (350855.875 6175618.500)";1;REGULAR
"POINT (350855.875 6175668.500)";1;REGULAR
"POINT (350855.875 6175718.500)";1;REGULAR
"POINT (350855.875 6175768.500)";1;REGULAR
"POINT (350855.875 6175818.500)";1;REGULAR
"POINT (350855.875 6175868.500)";1;REGULAR
"POINT (350855.875 6175918.500)";1;REGULAR
"POINT (350855.875 6175968.500)";1;REGULAR
"POINT (350855.875 6176018.500)";1;REGULAR
"POINT (350855.875 6176068.500)";1;REGULAR
"POINT (350855.875 6176118.500)";1;REGULAR
"POINT (350855.875 6176168.500)";1;REGULAR
"POINT (350855.875 6176218.500)";1;REGULAR
"POINT (350855.875 6176268.500)";1;REGULAR
"POINT (350855.875 6176318.500)";1;REGULAR
"POINT (350855.875 6176368.500)";1;REGULAR
"POINT (350855.875 6176418.500)";1;REGULAR
"POINT (350855.875 6176468.500)";1;REGULAR
"POINT (350855.875 6176518.500)";1;REGULAR
"POINT (350855.875 6176568.500)";1;REGULAR
"POINT (350855.875 6176618.500)";1;REGULAR
"POINT (350855.875 6176668.500)";1;REGULAR
"POINT (350855.875 6176718.500)";1;REGULAR
"POINT (350855.875 6176768.500)";1;REGULAR
"POINT (350855.875 6176818.500)";1;REGULAR
"POINT (350905.875 6174518.500)";1;REGULAR
"POINT (350905.875 6174568.500)";1;REGULAR
"POINT (350905.875 6174618.500)";1;REGULAR
"POINT (350905.875 6174668.500)";1;REGULAR
"POINT (350905.875 6174718.500)";1;REGULAR
"POINT (350905.875 6174768.500)";1;REGULAR
"POINT (350905.875 6174818.500)";1;REGULAR
"POINT (350905.875 6174868.500)";1;REGULAR
"POINT (350905.875 6174918.500)";1;REGULAR
"POINT (350905.875 6174968.500)";1;REGULAR
"POINT (350905.875 6175018.500)";1;REGULAR
"POINT (350905.875 6175068.500)";1;REGULAR
"POINT (350905.875 6175118.500)";1;REGULAR
"POINT (350905.875 6175168.500)";1;REGULAR
"POINT (350905.875 6175218.500)";1;REGULAR
"POINT (350905.875 6175268.500)";1;REGULAR
"POINT (350905.875 6175318.500)";1;REGULAR
"POINT (350905.875 6175368.500)";1;REGULAR
"POINT (350905.875 6175418.500)";1;REGULAR
"POINT (350905.875 6175468.500)";1;REGULAR
"POINT (350905.875 6175518.500)";1;REGULAR
"POINT (350905.875 6175568.500)";1;REGULAR
"POINT (350905.875 6175618.500)";1;REGULAR
"POINT (350905.875 6175668.500)";1;REGULAR
"POINT (350905.875 6175718.500)";1;REGULAR
"POINT (350905.875 6175768.500)";1;REGULAR
"POINT (350905.875 6175818.500)";1;REGULAR
"POINT (350905.875 6175868.500)";1;REGULAR
"POINT (350905.875 6175918.500)";1;REGULAR
"POINT (350905.875 6175968.500)";1;REGULAR
"POINT (350905.875 6176018.500)";1;REGULAR
"POINT (350905.875 6176068.500)";1;REGULAR
"POINT (350905.875 6176118.500)";1;REGULAR
"POINT (350905.875 6176168.500)";1;REGULAR
"POINT (350905.875 6176218.500)";1;REGULAR
"POINT (350905.875 6176268.500)";1;REGULAR
"POINT (350905.875 6176318.500)";1;REGULAR
"POINT (350905.875 6176368.500)";1;REGULAR
"POINT (350905.875 6176418.500)";1;REGULAR
"POINT (350905.875 6176468.500)";1;REGULAR
"POINT (350905.875 6176518.500)";1;REGULAR
"POINT (350905.875 6176568.500)";1;REGULAR
"POINT (350905.875 6176618.500)";1;REGULAR
"POINT (350905.875 6176668.500)";1;REGULAR
"POINT (350905.875 6176718.500)";1;REGULAR
"POINT (350905.875 6176768.500)";1;REGULAR
"POINT (350905.875 6176818.500)";1;REGULAR
"POINT (350955.875 6174468.500)";1;REGULAR
"POINT (350955.875 6174518.500)";1;REGULAR
"POINT (350955.875 6174568.500)";1;REGULAR
"POINT (350955.875 6174618.500)";1;REGULAR
"POINT (350955.875 6174668.500)";1;REGULAR
"POINT (350955.875 6174718.500)";1;REGULAR
"POINT (350955.875 6174768.500)";1;REGULAR
"POINT (350955.875 6174818.500)";1;REGULAR
"POINT (350955.875 6174868.500)";1;REGULAR
"POINT (350955.875 6174918.500)";1;REGULAR
"POINT (350955.875 6174968.500)";1;REGULAR
"POINT (350955.875 6175018.500)";1;REGULAR
"POINT (350955.875 6175068.500)";1;REGULAR
"POINT (350955.875 6175118.500)";1;REGULAR
"POINT (350955.875 6175168.500)";1;REGULAR
"POINT (350955.875 6175218.500)";1;REGULAR
"POINT (350955.875 6175268.500)";1;REGULAR
"POINT (350955.875 6175318.500)";1;REGULAR
"POINT (350955.875 6175368.500)";1;REGULAR
"POINT (350955.875 6175418.500)";1;REGULAR
"POINT (350955.875 6175468.500)";1;REGULAR
"POINT (350955.875 6175518.500)";1;REGULAR
"POINT (350955.875 6175568.500)";1;REGULAR
"POINT (350955.875 6175618.500)";1;REGULAR
"POINT (350955.875 6175668.500)";1;REGULAR
"POINT (350955.875 6175718.500)";1;REGULAR
"POINT (350955.875 6175768.500)";1;REGULAR
"POINT (350955.875 6175818.500)";1;REGULAR
"POINT (350955.875 6175868.500)";1;REGULAR
"POINT (350955.875 6175918.500)";1;REGULAR
"POINT (350955.875 6175968.500)";1;REGULAR
"POINT (350955.875 6176018.500)";1;REGULAR
"POINT (350955.875 6176068.500)";1;REGULAR
"POINT (350955.875 6176118.500)";1;REGULAR
"POINT (350955.875 6176168.500)";1;REGULAR
"POINT (350955.875 6176218.500)";1;REGULAR
"POINT (350955.875 6176268.500)";1;REGULAR
"POINT (350955.875 6176318.500)";1;REGULAR
"POINT (350955.875 6176368.500)";1;REGULAR
"POINT (350955.875 6176418.500)";1;REGULAR
"POINT (350955.875 6176468.500)";1;REGULAR
"POINT (350955.875 6176518.500)";1;REGULAR
"POINT (350955.875 6176568.500)";1;REGULAR
"POINT (350955.875 6176618.500)";1;REGULAR
"POINT (350955.875 6176668.500)";1;REGULAR
"POINT (350955.875 6176718.500)";1;REGULAR
"POINT (350955.875 6176768.500)";1;REGULAR
"POINT (350955.875 6176818.500)";1;REGULAR
"POINT (350955.875 6176868.500)";1;REGULAR
"POINT (351005.875 6174418.500)";1;REGULAR
"POINT (351005.875 6174468.500)";1;REGULAR
"POINT (351005.875 6174518.500)";1;REGULAR
"POINT (351005.875 6174568.500)";1;REGULAR
"POINT (351005.875 6174618.500)";1;REGULAR
"POINT (351005.875 6174668.500)";1;REGULAR
"POINT (351005.875 6174718.500)";1;REGULAR
"POINT (351005.875 6174768.500)";1;REGULAR
"POINT (351005.875 6174818.500)";1;REGULAR
"POINT (351005.875 6174868.500)";1;REGULAR
"POINT (351005.875 6174918.500)";1;REGULAR
"POINT (351005.875 6174968.500)";1;REGULAR
"POINT (351005.875 6175018.500)";1;REGULAR
"POINT (351005.875 6175068.500)";1;REGULAR
"POINT (351005.875 6175118.500)";1;REGULAR
"POINT (351005.875 6175168.500)";1;REGULAR
"POINT (351005.875 6175218.500)";1;REGULAR
"POINT (351005.875 6175268.500)";1;REGULAR
"POINT (351005.875 6175318.500)";1;REGULAR
"POINT (351005.875 6175368.500)";1;REGULAR
"POINT (351005.875 6175418.500)";1;REGULAR
"POINT (351005.875 6175468.500)";1;REGULAR
"POINT (351005.875 6175518.500)";1;REGULAR
"POINT (351005.875 6175568.500)";1;REGULAR
"POINT (351005.875 6175618.500)";1;REGULAR
"POINT (351005.875 6175668.500)";1;REGULAR
"POINT (351005.875 6175718.500)";1;REGULAR
"POINT (351005.875 6175768.500)";1;REGULAR
"POINT (351005.875 6175818.500)";1;REGULAR
"POINT (351005.875 6175868.500)";1;REGULAR
"POINT (351005.875 6175918.500)";1;REGULAR
"POINT (351005.875 6175968.500)";1;REGULAR
"POINT (351005.875 6176018.500)";1;REGULAR
"POINT (351005.875 6176068.500)";1;REGULAR
"POINT (351005.875 6176118.500)";1;REGULAR
"POINT (351005.875 6176168.500)";1;REGULAR
"POINT (351005.875 6176218.500)";1;REGULAR
"POINT (351005.875 6176268.500)";1;REGULAR
"POINT (351005.875 6176318.500)";1;REGULAR
"POINT (351005.875 6176368.500)";1;REGULAR
"POINT (351005.875 6176418.500)";1;REGULAR
"POINT (351005.875 6176468.500)";1;REGULAR
"POINT (351005.875 6176518.500)";1;REGULAR
"POINT (351005.875 6176568.500)";1;REGULAR
"POINT (351005.875 6176618.500)";1;REGULAR
"POINT (351005.875 6176668.500)";1;REGULAR
"POINT (351005.875 6176718.500)";1;REGULAR
"POINT (351005.875 6176768.500)";1;REGULAR
"POINT (351005.875 6176818.500)";1;REGULAR
"POINT (351005.875 6176868.500)";1;REGULAR
"POINT (351005.875 6176918.500)";1;REGULAR
"POINT (351055.875 6174418.500)";1;REGULAR
"POINT (351055.875 6174468.500)";1;REGULAR
"POINT (351055.875 6174518.500)";1;REGULAR
"POINT (351055.875 6174568.500)";1;REGULAR
"POINT (351055.875 6174618.500)";1;REGULAR
"POINT (351055.875 6174668.500)";1;REGULAR
"POINT (351055.875 6174718.500)";1;REGULAR
"POINT (351055.875 6174768.500)";1;REGULAR
"POINT (351055.875 6174818.500)";1;REGULAR
"POINT (351055.875 6174868.500)";1;REGULAR
"POINT (351055.875 6174918.500)";1;REGULAR
"POINT (351055.875 6174968.500)";1;REGULAR
"POINT (351055.875 6175018.500)";1;REGULAR
"POINT (351055.875 6175068.500)";1;REGULAR
"POINT (351055.875 6175118.500)";1;REGULAR
"POINT (351055.875 6175168.500)";1;REGULAR
"POINT (351055.875 6175218.500)";1;REGULAR
"POINT (351055.875 6175268.500)";1;REGULAR
"POINT (351055.875 6175318.500)";1;REGULAR
"POINT (351055.875 6175368.500)";1;REGULAR
"POINT (351055.875 6175418.500)";1;REGULAR
"POINT (351055.875 6175468.500)";1;REGULAR
"POINT (351055.875 6175518.500)";1;REGULAR
"POINT (351055.875 6175568.500)";1;REGULAR
"POINT (351055.875 6175618.500)";1;REGULAR
"POINT (351055.875 6175668.500)";1;REGULAR
"POINT (351055.875 6175718.500)";1;REGULAR
"POINT (351055.875 6175768.500)";1;REGULAR
"POINT (351055.875 6175818.500)";1;REGULAR
"POINT (351055.875 6175868.500)";1;REGULAR
"POINT (351055.875 6175918.500)";1;REGULAR
"POINT (351055.875 6175968.500)";1;REGULAR
"POINT (351055.875 6176018.500)";1;REGULAR
"POINT (351055.875 6176068.500)";1;REGULAR
"POINT (351055.875 6176118.500)";1;REGULAR
"POINT (351055.875 6176168.500)";1;REGULAR
"POINT (351055.875 6176218.500)";1;REGULAR
"POINT (351055.875 6176268.500)";1;REGULAR
"POINT (351055.875 6176318.500)";1;REGULAR
"POINT (351055.875 6176368.500)";1;REGULAR
"POINT (351055.875 6176418.500)";1;REGULAR
"POINT (351055.875 6176468.500)";1;REGULAR
"POINT (351055.875 6176518.500)";1;REGULAR
"POINT (351055.875 6176568.500)";1;REGULAR
"POINT (351055.875 6176618.500)";1;REGULAR
"POINT (351055.875 6176668.500)";1;REGULAR
"POINT (351055.875 6176718.500)";1;REGULAR
"POINT (351055.875 6176768.500)";1;REGULAR
"POINT (351055.875 6176818.500)";1;REGULAR
"POINT (351055.875 6176868.500)";1;REGULAR
"POINT (351055.875 6176918.500)";1;REGULAR
"POINT (351105.875 6174368.500)";1;REGULAR
"POINT (351105.875 6174418.500)";1;REGULAR
"POINT (351105.875 6174468.500)";1;REGULAR
"POINT (351105.875 6174518.500)";1;REGULAR
"POINT (351105.875 6174568.500)";1;REGULAR
"POINT (351105.875 6174618.500)";1;REGULAR
"POINT (351105.875 6174668.500)";1;REGULAR
"POINT (351105.875 6174718.500)";1;REGULAR
"POINT (351105.875 6174768.500)";1;REGULAR
"POINT (351105.875 6174818.500)";1;REGULAR
"POINT (351105.875 6174868.500)";1;REGULAR
"POINT (351105.875 6174918.500)";1;REGULAR
"POINT (351105.875 6174968.500)";1;REGULAR
"POINT (351105.875 6175018.500)";1;REGULAR
"POINT (351105.875 6175068.500)";1;REGULAR
"POINT (351105.875 6175118.500)";1;REGULAR
"POINT (351105.875 6175168.500)";1;REGULAR
"POINT (351105.875 6175218.500)";1;REGULAR
"POINT (351105.875 6175268.500)";1;REGULAR
"POINT (351105.875 6175318.500)";1;REGULAR
"POINT (351105.875 6175368.500)";1;REGULAR
"POINT (351105.875 6175418.500)";1;REGULAR
"POINT (351105.875 6175468.500)";1;REGULAR
"POINT (351105.875 6175518.500)";1;REGULAR
"POINT (351105.875 6175568.500)";1;REGULAR
"POINT (351105.875 6175618.500)";1;REGULAR
"POINT (351105.875 6175668.500)";1;REGULAR
"POINT (351105.875 6175718.500)";1;REGULAR
"POINT (351105.875 6175768.500)";1;REGULAR
"POINT (351105.875 6175818.500)";1;REGULAR
"POINT (351105.875 6175868.500)";1;REGULAR
"POINT (351105.875 6175918.500)";1;REGULAR
"POINT (351105.875 6175968.500)";1;REGULAR
"POINT (351105.875 6176018.500)";1;REGULAR
"POINT (351105.875 6176068.500)";1;REGULAR
"POINT (351105.875 6176118.500)";1;REGULAR
"POINT (351105.875 6176168.500)";1;REGULAR
"POINT (351105.875 6176218.500)";1;REGULAR
"POINT (351105.875 6176268.500)";1;REGULAR
"POINT (351105.875 6176318.500)";1;REGULAR
"POINT (351105.875 6176368.500)";1;REGULAR
"POINT (351105.875 6176418.500)";1;REGULAR
"POINT (351105.875 6176468.500)";1;REGULAR
"POINT (351105.875 6176518.500)";1;REGULAR
"POINT (351105.875 6176568.500)";1;REGULAR
"POINT (351105.875 6176618.500)";1;REGULAR
"POINT (351105.875 6176668.500)";1;REGULAR
"POINT (351105.875 6176718.500)";1;REGULAR
"POINT (351105.875 6176768.500)";1;REGULAR
"POINT (351105.875 6176818.500)";1;REGULAR
"POINT (351105.875 6176868.500)";1;REGULAR
"POINT (351105.875 6176918.500)";1;REGULAR
"POINT (351105.875 6176968.500)";1;REGULAR
"POINT (351155.875 6174318.500)";1;REGULAR
"POINT (351155.875 6174368.500)";1;REGULAR
"POINT (351155.875 6174418.500)";1;REGULAR
"POINT (351155.875 6174468.500)";1;REGULAR
"POINT (351155.875 6174518.500)";1;REGULAR
"POINT (351155.875 6174568.500)";1;REGULAR
"POINT (351155.875 6174618.500)";1;REGULAR
"POINT (351155.875 6174668.500)";1;REGULAR
"POINT (351155.875 6174718.500)";1;REGULAR
"POINT (351155.875 6174768.500)";1;REGULAR
"POINT (351155.875 6174818.500)";1;REGULAR
"POINT (351155.875 6174868.500)";1;REGULAR
"POINT (351155.875 6174918.500)";1;REGULAR
"POINT (351155.875 6174968.500)";1;REGULAR
"POINT (351155.875 6175018.500)";1;REGULAR
"POINT (351155.875 6175068.500)";1;REGULAR
"POINT (351155.875 6175118.500)";1;REGULAR
"POINT (351155.875 6175168.500)";1;REGULAR
"POINT (351155.875 6175218.500)";1;REGULAR
"POINT (351155.875 6175268.500)";1;REGULAR
"POINT (351155.875 6175318.500)";1;REGULAR
"POINT (351155.875 6175368.500)";1;REGULAR
"POINT (351155.875 6175418.500)";1;REGULAR
"POINT (351155.875 6175468.500)";1;REGULAR
"POINT (351155.875 6175518.500)";1;REGULAR
"POINT (351155.875 6175568.500)";1;REGULAR
"POINT (351155.875 6175618.500)";1;REGULAR
"POINT (351155.875 6175668.500)";1;REGULAR
"POINT (351155.875 6175718.500)";1;REGULAR
"POINT (351155.875 6175768.500)";1;REGULAR
"POINT (351155.875 6175818.500)";1;REGULAR
"POINT (351155.875 6175868.500)";1;REGULAR
"POINT (351155.875 6175918.500)";1;REGULAR
"POINT (351155.875 6175968.500)";1;REGULAR
"POINT (351155.875 6176018.500)";1;REGULAR
"POINT (351155.875 6176068.500)";1;REGULAR
"POINT (351155.875 6176118.500)";1;REGULAR
"POINT (351155.875 6176168.500)";1;REGULAR
"POINT (351155.875 6176218.500)";1;REGULAR
"POINT (351155.875 6176268.500)";1;REGULAR
"POINT (351155.875 6176318.500)";1;REGULAR
"POINT (351155.875 6176368.500)";1;REGULAR
"POINT (351155.875 6176418.500)";1;REGULAR
"POINT (351155.875 6176468.500)";1;REGULAR
"POINT (351155.875 6176518.500)";1;REGULAR
"POINT (351155.875 6176568.500)";1;REGULAR
"POINT (351155.875 6176618.500)";1;REGULAR
"POINT (351155.875 6176668.500)";1;REGULAR
"POINT (351155.875 6176718.500)";1;REGULAR
"POINT (351155.875 6176768.500)";1;REGULAR
"POINT (351155.875 6176818.500)";1;REGULAR
"POINT (351155.875 6176868.500)";1;REGULAR
"POINT (351155.875 6176918.500)";1;REGULAR
"POINT (351155.875 6176968.500)";1;REGULAR
"POINT (351155.875 6177018.500)";1;REGULAR
"POINT (351205.875 6174318.500)";1;REGULAR
"POINT (351205.875 6174368.500)";1;REGULAR
"POINT (351205.875 6174418.500)";1;REGULAR
"POINT (351205.875 6174468.500)";1;REGULAR
"POINT (351205.875 6174518.500)";1;REGULAR
"POINT (351205.875 6174568.500)";1;REGULAR
"POINT (351205.875 6174618.500)";1;REGULAR
"POINT (351205.875 6174668.500)";1;REGULAR
"POINT (351205.875 6174718.500)";1;REGULAR
"POINT (351205.875 6174768.500)";1;REGULAR
"POINT (351205.875 6174818.500)";1;REGULAR
"POINT (351205.875 6174868.500)";1;REGULAR
"POINT (351205.875 6174918.500)";1;REGULAR
"POINT (351205.875 6174968.500)";1;REGULAR
"POINT (351205.875 6175018.500)";1;REGULAR
"POINT (351205.875 6175068.500)";1;REGULAR
"POINT (351205.875 6175118.500)";1;REGULAR
"POINT (351205.875 6175168.500)";1;REGULAR
"POINT (351205.875 6175218.500)";1;REGULAR
"POINT (351205.875 6175268.500)";1;REGULAR
"POINT (351205.875 6175318.500)";1;REGULAR
"POINT (351205.875 6175368.500)";1;REGULAR
"POINT (351205.875 6175418.500)";1;REGULAR
"POINT (351205.875 6175468.500)";1;REGULAR
"POINT (351205.875 6175518.500)";1;REGULAR
"POINT (351205.875 6175568.500)";1;REGULAR
"POINT (351205.875 6175618.500)";1;REGULAR
"POINT (351205.875 6175668.500)";1;REGULAR
"POINT (351205.875 6175718.500)";1;REGULAR
"POINT (351205.875 6175768.500)";1;REGULAR
"POINT (351205.875 6175818.500)";1;REGULAR
"POINT (351205.875 6175868.500)";1;REGULAR
"POINT (351205.875 6175918.500)";1;REGULAR
"POINT (351205.875 6175968.500)";1;REGULAR
"POINT (351205.875 6176018.500)";1;REGULAR
"POINT (351205.875 6176068.500)";1;REGULAR
"POINT (351205.875 6176118.500)";1;REGULAR
"POINT (351205.875 6176168.500)";1;REGULAR
"POINT (351205.875 6176218.500)";1;REGULAR
"POINT (351205.875 6176268.500)";1;REGULAR
"POINT (351205.875 6176318.500)";1;REGULAR
"POINT (351205.875 6176368.500)";1;REGULAR
"POINT (351205.875 6176418.500)";1;REGULAR
"POINT (351205.875 6176468.500)";1;REGULAR
"POINT (351205.875 6176518.500)";1;REGULAR
"POINT (351205.875 6176568.500)";1;REGULAR
"POINT (351205.875 6176618.500)";1;REGULAR
"POINT (351205.875 6176668.500)";1;REGULAR
"POINT (351205.875 6176718.500)";1;REGULAR
"POINT (351205.875 6176768.500)";1;REGULAR
"POINT (351205.875 6176818.500)";1;REGULAR
"POINT (351205.875 6176868.500)";1;REGULAR
"POINT (351205.875 6176918.500)";1;REGULAR
"POINT (351205.875 6176968.500)";1;REGULAR
"POINT (351205.875 6177018.500)";1;REGULAR
"POINT (351255.875 6174318.500)";1;REGULAR
"POINT (351255.875 6174368.500)";1;REGULAR
"POINT (351255.875 6174418.500)";1;REGULAR
"POINT (351255.875 6174468.500)";1;REGULAR
"POINT (351255.875 6174518.500)";1;REGULAR
"POINT (351255.875 6174568.500)";1;REGULAR
"POINT (351255.875 6174618.500)";1;REGULAR
"POINT (351255.875 6174668.500)";1;REGULAR
"POINT (351255.875 6174718.500)";1;REGULAR
"POINT (351255.875 6174768.500)";1;REGULAR
"POINT (351255.875 6174818.500)";1;REGULAR
"POINT (351255.875 6174868.500)";1;REGULAR
"POINT (351255.875 6174918.500)";1;REGULAR
"POINT (351255.875 6174968.500)";1;REGULAR
"POINT (351255.875 6175018.500)";1;REGULAR
"POINT (351255.875 6175068.500)";1;REGULAR
"POINT (351255.875 6175118.500)";1;REGULAR
"POINT (351255.875 6175168.500)";1;REGULAR
"POINT (351255.875 6175218.500)";1;REGULAR
"POINT (351255.875 6175268.500)";1;REGULAR
"POINT (351255.875 6175318.500)";1;REGULAR
"POINT (351255.875 6175368.500)";1;REGULAR
"POINT (351255.875 6175418.500)";1;REGULAR
"POINT (351255.875 6175468.500)";1;REGULAR
"POINT (351255.875 6175518.500)";1;REGULAR
"POINT (351255.875 6175568.500)";1;REGULAR
"POINT (351255.875 6175618.500)";1;REGULAR
"POINT (351255.875 6175668.500)";1;REGULAR
"POINT (351255.875 6175718.500)";1;REGULAR
"POINT (351255.875 6175768.500)";1;REGULAR
"POINT (351255.875 6175818.500)";1;REGULAR
"POINT (351255.875 6175868.500)";1;REGULAR
"POINT (351255.875 6175918.500)";1;REGULAR
"POINT (351255.875 6175968.500)";1;REGULAR
"POINT (351255.875 6176018.500)";1;REGULAR
"POINT (351255.875 6176068.500)";1;REGULAR
"POINT (351255.875 6176118.500)";1;REGULAR
"POINT (351255.875 6176168.500)";1;REGULAR
"POINT (351255.875 6176218.500)";1;REGULAR
"POINT (351255.875 6176268.500)";1;REGULAR
"POINT (351255.875 6176318.500)";1;REGULAR
"POINT (351255.875 6176368.500)";1;REGULAR
"POINT (351255.875 6176418.500)";1;REGULAR
"POINT (351255.875 6176468.500)";1;REGULAR
"POINT (351255.875 6176518.500)";1;REGULAR
"POINT (351255.875 6176568.500)";1;REGULAR
"POINT (351255.875 6176618.500)";1;REGULAR
"POINT (351255.875 6176668.500)";1;REGULAR
"POINT (351255.875 6176718.500)";1;REGULAR
"POINT (351255.875 6176768.500)";1;REGULAR
"POINT (351255.875 6176818.500)";1;REGULAR
"POINT (351255.875 6176868.500)";1;REGULAR
"POINT (351255.875 6176918.500)";1;REGULAR
"POINT (351255.875 6176968.500)";1;REGULAR
"POINT (351255.875 6177018.500)";1;REGULAR
"POINT (351305.875 6174268.500)";1;REGULAR
"POINT (351305.875 6174318.500)";1;REGULAR
"POINT (351305.875 6174368.500)";1;REGULAR
"POINT (351305.875 6174418.500)";1;REGULAR
"POINT (351305.875 6174468.500)";1;REGULAR
"POINT (351305.875 6174518.500)";1;REGULAR
"POINT (351305.875 6174568.500)";1;REGULAR
"POINT (351305.875 6174618.500)";1;REGULAR
"POINT (351305.875 6174668.500)";1;REGULAR
"POINT (351305.875 6174718.500)";1;REGULAR
"POINT (351305.875 6174768.500)";1;REGULAR
"POINT (351305.875 6174818.500)";1;REGULAR
"POINT (351305.875 6174868.500)";1;REGULAR
"POINT (351305.875 6174918.500)";1;REGULAR
"POINT (351305.875 6174968.500)";1;REGULAR
"POINT (351305.875 6175018.500)";1;REGULAR
"POINT (351305.875 6175068.500)";1;REGULAR
"POINT (351305.875 6175118.500)";1;REGULAR
"POINT (351305.875 6175168.500)";1;REGULAR
"POINT (351305.875 6175218.500)";1;REGULAR
"POINT (351305.875 6175268.500)";1;REGULAR
"POINT (351305.875 6175318.500)";1;REGULAR
"POINT (351305.875 6175368.500)";1;REGULAR
"POINT (351305.875 6175418.500)";1;REGULAR
"POINT (351305.875 6175468.500)";1;REGULAR
"POINT (351305.875 6175518.500)";1;REGULAR
"POINT (351305.875 6175568.500)";1;REGULAR
"POINT (351305.875 6175618.500)";1;REGULAR
"POINT (351305.875 6175668.500)";1;REGULAR
"POINT (351305.875 6175718.500)";1;REGULAR
"POINT (351305.875 6175768.500)";1;REGULAR
"POINT (351305.875 6175818.500)";1;REGULAR
"POINT (351305.875 6175868.500)";1;REGULAR
"POINT (351305.875 6175918.500)";1;REGULAR
"POINT (351305.875 6175968.500)";1;REGULAR
"POINT (351305.875 6176018.500)";1;REGULAR
"POINT (351305.875 6176068.500)";1;REGULAR
"POINT (351305.875 6176118.500)";1;REGULAR
"POINT (351305.875 6176168.500)";1;REGULAR
"POINT (351305.875 6176218.500)";1;REGULAR
"POINT (351305.875 6176268.500)";1;REGULAR
"POINT (351305.875 6176318.500)";1;REGULAR
"POINT (351305.875 6176368.500)";1;REGULAR
"POINT (351305.875 6176418.500)";1;REGULAR
"POINT (351305.875 6176468.500)";1;REGULAR
"POINT (351305.875 6176518.500)";1;REGULAR
"POINT (351305.875 6176568.500)";1;REGULAR
"POINT (351305.875 6176618.500)";1;REGULAR
"POINT (351305.875 6176668.500)";1;REGULAR
"POINT (351305.875 6176718.500)";1;REGULAR
"POINT (351305.875 6176768.500)";1;REGULAR
"POINT (351305.875 6176818.500)";1;REGULAR
"POINT (351305.875 6176868.500)";1;REGULAR
"POINT (351305.875 6176918.500)";1;REGULAR
"POINT (351305.875 6176968.500)";1;REGULAR
"POINT (351305.875 6177018.500)";1;REGULAR
